horizon_d,t_entry,t_res,price,outcome,yes_token,condition_id,question,n_visible,bulls,bears,entry,ret
7,2026-06-07,2026-06-14,0.02,0.0,84520506461080918199836241264297202134105253634264892405638380867421157597093,0x0fe5bb2f2da60b0bcb4855dc0cc3101dd1028f6639479bdeefecacb0102869a8,Will Curaçao win on 2026-06-14?,27,0,0,0.04,-1.0
3,2026-06-11,2026-06-14,0.0215,0.0,84520506461080918199836241264297202134105253634264892405638380867421157597093,0x0fe5bb2f2da60b0bcb4855dc0cc3101dd1028f6639479bdeefecacb0102869a8,Will Curaçao win on 2026-06-14?,28,0,0,0.041499999999999995,-1.0
7,2026-05-13,2026-05-20,0.145,0.0,78140458432174397862436707256368409182467606418188760097873260862383336868084,0xfb1835b887c33862f5749c619e612d1244ab6e66115f0ef43d373485dc3a1573,Will Manchester City win the 2025–26 English ,22,1,0,0.16499999999999998,-1.0
3,2026-05-17,2026-05-20,0.175,0.0,78140458432174397862436707256368409182467606418188760097873260862383336868084,0xfb1835b887c33862f5749c619e612d1244ab6e66115f0ef43d373485dc3a1573,Will Manchester City win the 2025–26 English ,23,1,0,0.19499999999999998,-1.0
7,2026-04-24,2026-05-01,0.0045,0.0,44446804496889907209027787393532554522900719536131325061789855807185516080089,0x48fbf70c1713e71a405052bc4641e26dbba435fa557672c4040763c901cbf606,Will Trump visit China by April 30?,17,1,0,0.0245,-1.0
3,2026-04-28,2026-05-01,0.0015,0.0,44446804496889907209027787393532554522900719536131325061789855807185516080089,0x48fbf70c1713e71a405052bc4641e26dbba435fa557672c4040763c901cbf606,Will Trump visit China by April 30?,17,1,0,0.021500000000000002,-1.0
7,2026-06-11,2026-06-18,0.295,1.0,99566541619640652317512639709808184120400767516277184685355777020179304540844,0x20af55ab35186377b81219db6cb8615240cba42cea41731091be9484a5f5b122,"US x Iran permanent peace deal by July 31, 20",28,0,0,0.315,2.1746031746031744
3,2026-06-15,2026-06-18,0.945,1.0,99566541619640652317512639709808184120400767516277184685355777020179304540844,0x20af55ab35186377b81219db6cb8615240cba42cea41731091be9484a5f5b122,"US x Iran permanent peace deal by July 31, 20",28,0,0,0.965,0.0362694300518136
7,2026-06-11,2026-06-18,0.465,1.0,4583065636155233526779653080435458405485537158452842777526478181105245518840,0x0256ef63427ed0d9eefa1422eee948165a2a215b0741a339025fb08b2cf6e15d,Will Ghana win on 2026-06-17?,28,0,0,0.48500000000000004,1.0618556701030926
3,2026-06-15,2026-06-18,0.435,1.0,4583065636155233526779653080435458405485537158452842777526478181105245518840,0x0256ef63427ed0d9eefa1422eee948165a2a215b0741a339025fb08b2cf6e15d,Will Ghana win on 2026-06-17?,28,2,1,0.455,1.1978021978021975
7,2026-06-18,2026-06-25,0.535,1.0,67466148034529849001749283892995420841255740280965377423907471965663421834164,0x1f5cd4d1a23c11229b2781303dd39fb60ec6ee369dd173cedef8a7f7a1a27298,Will Mexico win on 2026-06-24?,33,1,0,0.555,0.8018018018018016
3,2026-06-22,2026-06-25,0.505,1.0,67466148034529849001749283892995420841255740280965377423907471965663421834164,0x1f5cd4d1a23c11229b2781303dd39fb60ec6ee369dd173cedef8a7f7a1a27298,Will Mexico win on 2026-06-24?,37,2,0,0.525,0.9047619047619047
7,2026-06-17,2026-06-24,0.625,1.0,109027609951989526893628757693490068717900103024949393927658066962316915180001,0x652a7e27819c8aa682f1013295dd637c000133862850d96143e48a1815b94d38,Will Croatia win on 2026-06-23?,30,0,0,0.645,0.5503875968992247
3,2026-06-21,2026-06-24,0.635,1.0,109027609951989526893628757693490068717900103024949393927658066962316915180001,0x652a7e27819c8aa682f1013295dd637c000133862850d96143e48a1815b94d38,Will Croatia win on 2026-06-23?,36,1,0,0.655,0.5267175572519083
3,2026-05-20,2026-05-23,0.48,1.0,79404518383067636250699207593267125176497465053726445593163048268632472529865,0xb199b50c41036d63dbf69a754810f580daf37cfdcaa0ff16c9f7d9e8c2f6eb24,Thunder vs. Spurs,24,0,0,0.5,1.0
3,2026-05-26,2026-05-29,0.455,0.0,2575019569713867230163687809334189476608940225482792735183279931653015476505,0x3904885b86a86a2e20b76d92e3eb91ba5e9d6cd3ed294ee759c5f638fe8ec9bb,Thunder vs. Spurs,25,0,0,0.47500000000000003,-1.0
7,2026-06-12,2026-06-19,0.525,1.0,84622337225923971667543390025202237459542894380445135038857655043890030217262,0x6f05c7bc5ad978f8f9916f05d30a7f752e02b81508c56d82ed7c9245bca163b0,Will Mexico win on 2026-06-18?,28,2,0,0.545,0.8348623853211008
3,2026-06-16,2026-06-19,0.485,1.0,84622337225923971667543390025202237459542894380445135038857655043890030217262,0x6f05c7bc5ad978f8f9916f05d30a7f752e02b81508c56d82ed7c9245bca163b0,Will Mexico win on 2026-06-18?,28,1,0,0.505,0.9801980198019802
7,2026-06-24,2026-07-01,0.0235,0.0,25525886838936661349801315808447476243176190100445157889430252006398510133975,0x9d3f02264a94bafc676afd7add8b11442e6ec72dabaa69cefef835f0672275c7, Iran agrees to end enrichment of uranium by ,38,1,0,0.0435,-1.0
3,2026-06-28,2026-07-01,0.009,0.0,25525886838936661349801315808447476243176190100445157889430252006398510133975,0x9d3f02264a94bafc676afd7add8b11442e6ec72dabaa69cefef835f0672275c7, Iran agrees to end enrichment of uranium by ,41,0,0,0.028999999999999998,-1.0
7,2026-05-13,2026-05-20,0.855,1.0,71634047218945647363395171891674404459556716906851450020664198669471161667814,0xcba24842ceac7a40d2a8b9adde1f4407999b6505193b9fd68156ae76fbffa706,Will Arsenal win the 2025–26 English Premier ,22,0,1,0.875,0.1428571428571428
3,2026-05-17,2026-05-20,0.825,1.0,71634047218945647363395171891674404459556716906851450020664198669471161667814,0xcba24842ceac7a40d2a8b9adde1f4407999b6505193b9fd68156ae76fbffa706,Will Arsenal win the 2025–26 English Premier ,23,0,1,0.845,0.18343195266272194
7,2026-06-15,2026-06-22,0.685,0.0,115744004241615826068373834065815885045802138463705964527622590795637356148787,0x08d56195e88cedb87eeff396bd35e8b67d031e586169b3bc937b3095b3cdfe43,Will Uruguay win on 2026-06-21?,28,0,0,0.7050000000000001,-1.0
3,2026-06-19,2026-06-22,0.665,0.0,115744004241615826068373834065815885045802138463705964527622590795637356148787,0x08d56195e88cedb87eeff396bd35e8b67d031e586169b3bc937b3095b3cdfe43,Will Uruguay win on 2026-06-21?,34,1,1,0.685,-1.0
7,2026-06-16,2026-06-23,0.0045,0.0,64982649349833799070726872985810077351223251203012444487225704868921642973394,0x46666ceb4c63814f38a8c83784ae10e1c2e1ef52e2db648372bd86dea521cf64,Strait of Hormuz traffic returns to normal by,28,0,0,0.0245,-1.0
3,2026-06-20,2026-06-23,0.001,0.0,64982649349833799070726872985810077351223251203012444487225704868921642973394,0x46666ceb4c63814f38a8c83784ae10e1c2e1ef52e2db648372bd86dea521cf64,Strait of Hormuz traffic returns to normal by,34,0,0,0.021,-1.0
7,2026-05-16,2026-05-23,0.025,0.0,74396432617830205205692647182156674687262039702362245386430594405600411795991,0x7f4378c2e8fb0a4673813e5a5d6f5a773765bab522186932a0465f326a05328d,"Will Trump say ""Nuclear"" during events with X",22,0,0,0.045,-1.0
3,2026-05-20,2026-05-23,0.011,0.0,74396432617830205205692647182156674687262039702362245386430594405600411795991,0x7f4378c2e8fb0a4673813e5a5d6f5a773765bab522186932a0465f326a05328d,"Will Trump say ""Nuclear"" during events with X",24,0,1,0.031,-1.0
7,2026-06-24,2026-07-01,0.0015,0.0,13265448810970451421006542393165618576926964649374055337580146768273870202113,0x83f38b0110a93a4e68d2391dc70868ab1f8a9a074de58b0ef50d5312e3fcfcf7,Will Benjamin Netanyahu enter Iran by June 30,38,0,0,0.021500000000000002,-1.0
3,2026-06-28,2026-07-01,0.0005,0.0,13265448810970451421006542393165618576926964649374055337580146768273870202113,0x83f38b0110a93a4e68d2391dc70868ab1f8a9a074de58b0ef50d5312e3fcfcf7,Will Benjamin Netanyahu enter Iran by June 30,41,0,0,0.0205,-1.0
7,2026-06-24,2026-07-01,0.0025,0.0,19417265162808201523789648874586390360859187511220432732521613022479578431850,0xa0b56d7e621c7cbcfa47fe1a9c24f3409e189180fd6bda55b7a8113129839afc,"Will China invade Taiwan by June 30, 2026?",38,0,0,0.0225,-1.0
3,2026-06-28,2026-07-01,0.0005,0.0,19417265162808201523789648874586390360859187511220432732521613022479578431850,0xa0b56d7e621c7cbcfa47fe1a9c24f3409e189180fd6bda55b7a8113129839afc,"Will China invade Taiwan by June 30, 2026?",41,0,0,0.0205,-1.0
7,2026-06-12,2026-06-19,0.205,0.0,40559900670015709472472801511880289852513956415696043408438494025364180866146,0xa6ae199ce172475dd0e29d7584810a15a1d4608398d2f42d7ca39bfac45ed52b,Will Korea Republic win on 2026-06-18?,28,1,0,0.22499999999999998,-1.0
3,2026-06-16,2026-06-19,0.235,0.0,40559900670015709472472801511880289852513956415696043408438494025364180866146,0xa6ae199ce172475dd0e29d7584810a15a1d4608398d2f42d7ca39bfac45ed52b,Will Korea Republic win on 2026-06-18?,28,1,0,0.255,-1.0
3,2026-04-24,2026-04-27,0.31,0.0,89628879983438666693229836095007901844397172691064613302845941791790913354622,0x8f6e71601903224dc29c69b886a63f248c8051be259e7db299850708f1f86dd6,Lakers vs. Rockets,17,0,0,0.33,-1.0
7,2026-06-05,2026-06-12,0.055,1.0,85757990385932534706988299079078754922989820036885446531805601375736781656061,0xc88e812beb27442554b9231273f6cdda7c96022afc1a5b2a841f03c17dbceaaf,Iran closes its airspace by June 8?,26,0,0,0.075,12.333333333333334
3,2026-06-09,2026-06-12,0.9985,1.0,85757990385932534706988299079078754922989820036885446531805601375736781656061,0xc88e812beb27442554b9231273f6cdda7c96022afc1a5b2a841f03c17dbceaaf,Iran closes its airspace by June 8?,27,0,0,0.99,0.010101010101010166
7,2026-05-23,2026-05-30,0.295,0.0,48266155784016844137166283546442505319002353733298913457784203021568892550163,0x5dc96d5b6d416507a833231f23a08c69cd04592031519e2d225e2d9860e978cf,Will Arsenal FC win on 2026-05-30?,25,0,0,0.315,-1.0
3,2026-05-27,2026-05-30,0.305,0.0,48266155784016844137166283546442505319002353733298913457784203021568892550163,0x5dc96d5b6d416507a833231f23a08c69cd04592031519e2d225e2d9860e978cf,Will Arsenal FC win on 2026-05-30?,25,0,0,0.325,-1.0
7,2026-06-08,2026-06-15,0.235,1.0,68283792174293775430535402015214113701251372409839518501034763677920213819299,0xa70fc3695a65833b91b45df6db6015096f3e1471b70352ca411b4209010e7633,US-Iran nuclear deal by June 30?,27,0,0,0.255,2.9215686274509802
3,2026-06-12,2026-06-15,0.455,1.0,68283792174293775430535402015214113701251372409839518501034763677920213819299,0xa70fc3695a65833b91b45df6db6015096f3e1471b70352ca411b4209010e7633,US-Iran nuclear deal by June 30?,28,0,0,0.47500000000000003,1.1052631578947367
7,2026-06-09,2026-06-16,0.115,0.0,12975641280332913765361083240103757870434481724884622075762050226392680586754,0x876047c0df88886ddbe468fe811bc75a667da45a552d798e626ecfc5c60d52d9,US announces new Iran agreement/ceasefire ext,27,0,0,0.135,-1.0
3,2026-06-13,2026-06-16,0.0165,0.0,12975641280332913765361083240103757870434481724884622075762050226392680586754,0x876047c0df88886ddbe468fe811bc75a667da45a552d798e626ecfc5c60d52d9,US announces new Iran agreement/ceasefire ext,28,1,0,0.036500000000000005,-1.0
3,2026-06-29,2026-07-02,0.715,1.0,4633569295739345295929299496370398790000429459208303788658430774702495448690,0xe9d96f957f3f5e4ffa0e920087edf967c4cc353e9d1ad0c2d7ae928b32b61cb0,Will United States win on 2026-07-01?,41,3,1,0.735,0.3605442176870748
7,2026-06-24,2026-07-01,0.0065,0.0,46812900989504880098357062882629805283165626694938174242352493727380998246351,0xa7962b12241616d83dcb8c70fc33aa0f48b1ec46a3ad6a23db21d3885dedc4cb,Will the US confirm that aliens exist by June,38,0,0,0.0265,-1.0
3,2026-06-28,2026-07-01,0.0015,0.0,46812900989504880098357062882629805283165626694938174242352493727380998246351,0xa7962b12241616d83dcb8c70fc33aa0f48b1ec46a3ad6a23db21d3885dedc4cb,Will the US confirm that aliens exist by June,41,0,1,0.021500000000000002,-1.0
7,2026-05-25,2026-06-01,0.0205,0.0,34141894076461090122188007837560653115836547685839714096383156529096483178653,0xa1d97efb8a19de58d995edf58b882c4f99ef356c8a564af8daf888a7610edea1,Kharg Island no longer under Iranian control ,25,0,0,0.0405,-1.0
3,2026-05-29,2026-06-01,0.014,0.0,34141894076461090122188007837560653115836547685839714096383156529096483178653,0xa1d97efb8a19de58d995edf58b882c4f99ef356c8a564af8daf888a7610edea1,Kharg Island no longer under Iranian control ,25,0,0,0.034,-1.0
7,2026-06-16,2026-06-23,0.485,1.0,21378823041037822360228766766364004400415831766367923313460565598489237257280,0x8ec18580b64a06864f892eb5c597f83deb05e29684c475f118e55d137fb5e000,Spread: France (-2.5),28,0,0,0.505,0.9801980198019802
3,2026-06-20,2026-06-23,0.535,1.0,21378823041037822360228766766364004400415831766367923313460565598489237257280,0x8ec18580b64a06864f892eb5c597f83deb05e29684c475f118e55d137fb5e000,Spread: France (-2.5),34,1,1,0.555,0.8018018018018016
7,2026-06-05,2026-06-12,0.365,1.0,52684921837049562400037353238223049293166344115053393981883920285480538360105,0x7061e7ce4d7744677b6c3a7d1db0f82eb90c342104167386619d75777a6083c1,Will Korea Republic win on 2026-06-11?,26,0,0,0.385,1.5974025974025974
3,2026-06-09,2026-06-12,0.365,1.0,52684921837049562400037353238223049293166344115053393981883920285480538360105,0x7061e7ce4d7744677b6c3a7d1db0f82eb90c342104167386619d75777a6083c1,Will Korea Republic win on 2026-06-11?,27,0,0,0.385,1.5974025974025974
7,2026-04-18,2026-04-25,0.0005,0.0,45490428844116430227464511946812179496772833301930709619155920762438980078343,0x65a2dd0af5f4155915a701e8fdbcdb2f547fb5925d0bcef0b373a8c39a16613e,Will Liverpool win the 2025–26 English Premie,15,0,0,0.0205,-1.0
3,2026-04-22,2026-04-25,0.0005,0.0,45490428844116430227464511946812179496772833301930709619155920762438980078343,0x65a2dd0af5f4155915a701e8fdbcdb2f547fb5925d0bcef0b373a8c39a16613e,Will Liverpool win the 2025–26 English Premie,16,0,0,0.0205,-1.0
7,2026-06-05,2026-06-12,0.535,0.0,94742454704773778167568688948405770414791647129006368131301932311609594298387,0x802adc7238db42d431521f625b2a367954d04ebf8836109257dd4a3b961c6108,Will Canada win on 2026-06-12?,26,0,0,0.555,-1.0
3,2026-06-09,2026-06-12,0.545,0.0,94742454704773778167568688948405770414791647129006368131301932311609594298387,0x802adc7238db42d431521f625b2a367954d04ebf8836109257dd4a3b961c6108,Will Canada win on 2026-06-12?,27,0,0,0.5650000000000001,-1.0
7,2026-06-18,2026-06-25,0.195,1.0,14621976022388339155866443939403907158807725281606484508612016632018100973573,0x44e25f753ae47dbdf2705d35e0a45db24d3a1b2996b82a1350ade2c7e92c4f93,Will Ecuador win on 2026-06-25?,33,0,0,0.215,3.6511627906976747
3,2026-06-22,2026-06-25,0.265,1.0,14621976022388339155866443939403907158807725281606484508612016632018100973573,0x44e25f753ae47dbdf2705d35e0a45db24d3a1b2996b82a1350ade2c7e92c4f93,Will Ecuador win on 2026-06-25?,37,1,2,0.28500000000000003,2.508771929824561
7,2026-05-04,2026-05-11,0.535,1.0,17308554830612181239994496683403599194797416212972952180907211596081025105494,0x4ad8fd3e8ec4efcc378cc15ab8da7eb71cece5cb30ad4495b515ce9bcc2b325f,Will FC Barcelona win on 2026-05-10?,20,0,0,0.555,0.8018018018018016
3,2026-05-08,2026-05-11,0.585,1.0,17308554830612181239994496683403599194797416212972952180907211596081025105494,0x4ad8fd3e8ec4efcc378cc15ab8da7eb71cece5cb30ad4495b515ce9bcc2b325f,Will FC Barcelona win on 2026-05-10?,22,1,0,0.605,0.6528925619834711
7,2026-05-07,2026-05-14,0.0015,0.0,29263958654354796311788973357180442160747806750694580213339330729683579170780,0x2fc1e1bcf0aed6eebd7056480133ebea59d0c8666bd07f2498c14bf958f700ae,Will Michelle Bowman be confirmed as Fed Chai,22,0,0,0.021500000000000002,-1.0
3,2026-05-11,2026-05-14,0.0015,0.0,29263958654354796311788973357180442160747806750694580213339330729683579170780,0x2fc1e1bcf0aed6eebd7056480133ebea59d0c8666bd07f2498c14bf958f700ae,Will Michelle Bowman be confirmed as Fed Chai,22,0,0,0.021500000000000002,-1.0
7,2026-06-04,2026-06-11,0.685,1.0,20779063998268474490699884714808310289659170477959115489741275295270359962039,0x4cd77d456c83e7d8c569a8fb8f6396c3f40154f657e6d970733e2b1b6a7110ff,Will Mexico win on 2026-06-11?,26,0,1,0.7050000000000001,0.41843971631205656
3,2026-06-08,2026-06-11,0.685,1.0,20779063998268474490699884714808310289659170477959115489741275295270359962039,0x4cd77d456c83e7d8c569a8fb8f6396c3f40154f657e6d970733e2b1b6a7110ff,Will Mexico win on 2026-06-11?,27,0,1,0.7050000000000001,0.41843971631205656
3,2026-04-22,2026-04-25,0.25,1.0,80723115786902560093562209850109820656482936758561314212132210830217888670020,0x99e70457e21d76b219505ba2743bc87362a5bba2b478b536720e599418d5a7ae,Lakers vs. Rockets,16,0,0,0.27,2.7037037037037033
7,2026-05-16,2026-05-23,0.0275,0.0,60511065036794107467880141443140278606515298899799427424283391894514211046888,0x5341e90b72330a8eb96cb685dcffe51ad41783cc12e91b6858b9bd996b3d5b63,"Will Trump say ""Strait"" or ""Hormuz"" during ev",22,0,0,0.0475,-1.0
3,2026-05-20,2026-05-23,0.0105,0.0,60511065036794107467880141443140278606515298899799427424283391894514211046888,0x5341e90b72330a8eb96cb685dcffe51ad41783cc12e91b6858b9bd996b3d5b63,"Will Trump say ""Strait"" or ""Hormuz"" during ev",24,0,1,0.0305,-1.0
7,2026-06-21,2026-06-28,0.465,1.0,32203747233944015438487799675613943430837031417969455986362970409671575279826,0x26c84897f375ef75367a1fea2bcf3a1601950962c9424f8635b966cc5d9ff4ba,Will DR Congo win on 2026-06-27?,36,0,0,0.48500000000000004,1.0618556701030926
3,2026-06-25,2026-06-28,0.545,1.0,32203747233944015438487799675613943430837031417969455986362970409671575279826,0x26c84897f375ef75367a1fea2bcf3a1601950962c9424f8635b966cc5d9ff4ba,Will DR Congo win on 2026-06-27?,38,2,0,0.5650000000000001,0.7699115044247786
3,2026-04-30,2026-05-03,0.425,1.0,93870573251948619904479983337927458609171265736702075797511708554185277174932,0x5159f1aeb43719d812fd7bdde72da589fafe0ab0cff7a861d9a20b2511571d96,76ers vs. Celtics,18,0,0,0.445,1.2471910112359552
7,2026-05-07,2026-05-14,0.025,0.0,52393600221905688380980180540161090876971894580569515967716227210336633318551,0x0d082a85f48a5226b1205acdb6e95ead2fe373acabcf6c471f5895f86f42a276,Will the Minnesota Wild win the 2026 NHL Stan,22,0,0,0.045,-1.0
3,2026-05-11,2026-05-14,0.0455,0.0,52393600221905688380980180540161090876971894580569515967716227210336633318551,0x0d082a85f48a5226b1205acdb6e95ead2fe373acabcf6c471f5895f86f42a276,Will the Minnesota Wild win the 2026 NHL Stan,22,0,0,0.0655,-1.0
7,2026-04-24,2026-05-01,0.0065,0.0,94971791649616758046979838862595479708845542618213971624131398549272319500007,0xb37e5f6ece2db9165517b62e3257e0da5d3e79713883cb71c74013fe912e8a4d,Netanyahu out by April 30?,17,0,0,0.0265,-1.0
3,2026-04-28,2026-05-01,0.0015,0.0,94971791649616758046979838862595479708845542618213971624131398549272319500007,0xb37e5f6ece2db9165517b62e3257e0da5d3e79713883cb71c74013fe912e8a4d,Netanyahu out by April 30?,17,0,0,0.021500000000000002,-1.0
7,2026-06-17,2026-06-24,0.655,1.0,34999267410182663441586115553518943962188580583548745660828050477474485422496,0xe120b5ac48c5e2abdfcb3e34be55567e2ae81caaa87a243e964814ca65e6667e,Will Colombia win on 2026-06-23?,30,0,0,0.675,0.4814814814814814
3,2026-06-21,2026-06-24,0.645,1.0,34999267410182663441586115553518943962188580583548745660828050477474485422496,0xe120b5ac48c5e2abdfcb3e34be55567e2ae81caaa87a243e964814ca65e6667e,Will Colombia win on 2026-06-23?,36,1,0,0.665,0.5037593984962405
7,2026-04-24,2026-05-01,0.0075,0.0,49104850284632622899464724213962069238178748191343145680035482303540284145930,0x7434b22007745d99095c102119fdb6b975d34869212e9dda4c6c5c48db0683a7,"Russia x Ukraine ceasefire by April 30, 2026?",17,0,0,0.0275,-1.0
3,2026-04-28,2026-05-01,0.0025,0.0,49104850284632622899464724213962069238178748191343145680035482303540284145930,0x7434b22007745d99095c102119fdb6b975d34869212e9dda4c6c5c48db0683a7,"Russia x Ukraine ceasefire by April 30, 2026?",17,1,0,0.0225,-1.0
7,2026-06-17,2026-06-24,0.455,1.0,47959944460657228985055674449790383802464381124119024576562949363346901336433,0xe1953a0f479de0ff3efabb7dff6116ff6cb9d7fe2d7ee6526c5d68da9cf09767,Will Switzerland win on 2026-06-24?,30,0,0,0.47500000000000003,1.1052631578947367
3,2026-06-21,2026-06-24,0.395,1.0,47959944460657228985055674449790383802464381124119024576562949363346901336433,0xe1953a0f479de0ff3efabb7dff6116ff6cb9d7fe2d7ee6526c5d68da9cf09767,Will Switzerland win on 2026-06-24?,36,1,0,0.41500000000000004,1.4096385542168672
3,2026-04-22,2026-04-25,0.715,1.0,80595383556747191056685517249484911594054805456646685919366567396670689733382,0x7d5cc408c2fe2469b8b4ccc1f3d230165496149a2c9313624cd1cfd7b9e9cdc8,Spurs vs. Trail Blazers,16,0,0,0.735,0.3605442176870748
7,2026-06-16,2026-06-23,0.795,1.0,46788745865873849751895851580006231458025441200398102606849707486161173481896,0x7fb8010a0cdc4ac4f7e93fb7a532731fbb81f951dd451f2402648eaa3cf285e1,Will Portugal win on 2026-06-23?,28,1,0,0.8150000000000001,0.22699386503067487
3,2026-06-20,2026-06-23,0.815,1.0,46788745865873849751895851580006231458025441200398102606849707486161173481896,0x7fb8010a0cdc4ac4f7e93fb7a532731fbb81f951dd451f2402648eaa3cf285e1,Will Portugal win on 2026-06-23?,34,2,1,0.835,0.1976047904191618
7,2026-05-25,2026-06-01,0.315,0.0,926377706175971731068420551849041218012736398250875962020506643091812084572,0x8b369e10358094a99ffe7f85a81a8e8ca68c611eee0fe63a2efa790ad045bcd6,Will Donald Trump announce that the United St,25,0,0,0.335,-1.0
3,2026-05-29,2026-06-01,0.16,0.0,926377706175971731068420551849041218012736398250875962020506643091812084572,0x8b369e10358094a99ffe7f85a81a8e8ca68c611eee0fe63a2efa790ad045bcd6,Will Donald Trump announce that the United St,25,0,0,0.18,-1.0
7,2026-05-02,2026-05-09,0.0005,0.0,51037625779056581606819614184446816710505006861008496087735536016411882582167,0x0e16a806a7d079ad19a18599e800bae595eb99b640c5922e1398e30244a0ea43,Will the next Prime Minister of Hungary be Já,18,0,0,0.0205,-1.0
3,2026-05-06,2026-05-09,0.0005,0.0,51037625779056581606819614184446816710505006861008496087735536016411882582167,0x0e16a806a7d079ad19a18599e800bae595eb99b640c5922e1398e30244a0ea43,Will the next Prime Minister of Hungary be Já,21,0,0,0.0205,-1.0
3,2026-05-21,2026-05-24,0.895,1.0,76544411040338411257599295295012643198330676736043352920758376546775086323514,0x4997c22d314ed5e9f3712e46eb4847441b51fa730d10ad26240afa85f5d902be,Will the Iran ceasefire continue through May ,24,0,0,0.915,0.09289617486338786
3,2026-05-21,2026-05-24,0.53,1.0,113101257407871620178434768855540120619555585444386957666416128096332241586796,0x2133d63b8c6f4aba47b0c4efd92dacce0e2ccdb39b81bfc85039ee706c41c9e3,Knicks vs. Cavaliers,24,0,0,0.55,0.8181818181818181
7,2026-06-24,2026-07-01,0.0035,0.0,21712452774938486579405065503390580825770961329526390262641406320650803998687,0xeeb1b35c595b19f9512c55f85fdf93f3625c3cec1a9b6bac6262921fbd87912e,Trump out as President by June 30?,38,0,0,0.0235,-1.0
3,2026-06-28,2026-07-01,0.0015,0.0,21712452774938486579405065503390580825770961329526390262641406320650803998687,0xeeb1b35c595b19f9512c55f85fdf93f3625c3cec1a9b6bac6262921fbd87912e,Trump out as President by June 30?,41,0,0,0.021500000000000002,-1.0
7,2026-06-21,2026-06-28,0.315,1.0,54474886969816453525385753955468883023194567537518813967701106946658819435076,0xd6a5a44e8105c4808ba09d19bce444b22b883330fd6e23e5661988b3583a9d4c,Will Algeria vs. Austria end in a draw?,36,0,0,0.335,1.9850746268656714
3,2026-06-25,2026-06-28,0.435,1.0,54474886969816453525385753955468883023194567537518813967701106946658819435076,0xd6a5a44e8105c4808ba09d19bce444b22b883330fd6e23e5661988b3583a9d4c,Will Algeria vs. Austria end in a draw?,38,1,1,0.455,1.1978021978021975
7,2026-04-27,2026-05-04,0.0135,0.0,46948910926280539794385431325138940193666253674995635848222141296489362188849,0xd6203f8805d1812e3b189da3f6036989940a415ae3a0fecf83555b455394fdb8,Will the Toronto Raptors win the NBA Eastern ,17,0,0,0.0335,-1.0
3,2026-05-01,2026-05-04,0.0065,0.0,46948910926280539794385431325138940193666253674995635848222141296489362188849,0xd6203f8805d1812e3b189da3f6036989940a415ae3a0fecf83555b455394fdb8,Will the Toronto Raptors win the NBA Eastern ,18,0,0,0.0265,-1.0
7,2026-06-20,2026-06-27,0.465,0.0,75595072506593093609125758283657089382220899252356081539276899905086401333602,0x9623b379f3e25ffa6206f8bc7aedeecd67580944645151350e06cb3efd95c090,Will Egypt win on 2026-06-26?,34,0,0,0.48500000000000004,-1.0
3,2026-06-24,2026-06-27,0.395,0.0,75595072506593093609125758283657089382220899252356081539276899905086401333602,0x9623b379f3e25ffa6206f8bc7aedeecd67580944645151350e06cb3efd95c090,Will Egypt win on 2026-06-26?,38,0,0,0.41500000000000004,-1.0
7,2026-06-23,2026-06-30,0.0015,0.0,46729675022205074215354392362381713390457716670414175383634882172491304208555,0x0571d51f994d898d0eff4f38175924e93038427e697a7dff6d33b0470afe4310,Will Laura Siegemund be the 2026 Women’s Wimb,38,0,0,0.021500000000000002,-1.0
3,2026-06-27,2026-06-30,0.0015,0.0,46729675022205074215354392362381713390457716670414175383634882172491304208555,0x0571d51f994d898d0eff4f38175924e93038427e697a7dff6d33b0470afe4310,Will Laura Siegemund be the 2026 Women’s Wimb,38,0,0,0.021500000000000002,-1.0
7,2026-06-16,2026-06-23,0.885,1.0,33487993003158194673584478096137518804695909934938955095498705571367038286718,0xe2c2cba80ca7e745aef3ff3c3a359db4d862f2b0ea40a9821bb137bb9e31b40f,Will France win on 2026-06-22?,28,0,0,0.905,0.1049723756906078
3,2026-06-20,2026-06-23,0.895,1.0,33487993003158194673584478096137518804695909934938955095498705571367038286718,0xe2c2cba80ca7e745aef3ff3c3a359db4d862f2b0ea40a9821bb137bb9e31b40f,Will France win on 2026-06-22?,34,1,0,0.915,0.09289617486338786
3,2026-05-23,2026-05-26,0.49,1.0,36872217940161491972120830074682109141065398170878601426051147635064624582652,0xc775ae21fba7d1949f6da0c45a880b5ab1a19c39d9c2f4f1b93f37af0bc014d9,Knicks vs. Cavaliers,25,0,0,0.51,0.9607843137254901
7,2026-04-24,2026-05-01,0.295,0.0,57301498276970257025109591078431189727442302532145853906375186182281603517458,0xfc6260666d020a912a87d9000eff5116d2adfb8c30aba543427a4c1f1411f1a0,MegaETH market cap (FDV) >$2B one day after l,17,0,0,0.315,-1.0
3,2026-04-28,2026-05-01,0.33,0.0,57301498276970257025109591078431189727442302532145853906375186182281603517458,0xfc6260666d020a912a87d9000eff5116d2adfb8c30aba543427a4c1f1411f1a0,MegaETH market cap (FDV) >$2B one day after l,17,0,0,0.35000000000000003,-1.0
3,2026-05-06,2026-05-09,0.585,1.0,94114332208393053984697876638000782163415853939567607558460677381632263350064,0x976c4dae5c4e9fedcc755eedd7848a2268b72a6b7033d517f2738d738b1e0c0a,Knicks vs. 76ers,21,0,0,0.605,0.6528925619834711
