wallet,wallet_full,n_pre_events,n_trades_pre,pct_events,avg_lead_h,avg_entry,avg_discount,avg_move,domain_hhi,top_domain
0x586b6381bc3592add8…,0x586b6381bc3592add8514e7a0f6113c8eea03954,1,1,4.0,1.2,0.91,0.09,0.194,1.0,other
0xab3bd10068f7b13249…,0xab3bd10068f7b13249de8959793631c1868ea825,1,1,4.0,1.2,0.91,0.09,0.194,1.0,other
0x879b5ee7c2bb675694…,0x879b5ee7c2bb6756947e223bd08a80f01f9aa5df,1,1,4.0,1.2,0.91,0.09,0.194,1.0,other
0xee18237fe0de97d3c9…,0xee18237fe0de97d3c9744f907f4d3d7857272b44,1,1,4.0,1.2,0.91,0.09,0.194,1.0,other
0xdf63d177e5190adb8d…,0xdf63d177e5190adb8d766ec4a00e86530f50a858,1,1,4.0,1.2,0.1,0.9,0.194,1.0,other
0x226d2ce4c4979c27b7…,0x226d2ce4c4979c27b7f2eead622e7f2e51c35ed5,1,1,4.0,1.2,0.91,0.09,0.194,1.0,other
0x0a4c87fa284ca94d63…,0x0a4c87fa284ca94d63680d634a39f209e8c01940,1,1,4.0,1.2,0.91,0.09,0.194,1.0,other
0xc4ead877582824ded9…,0xc4ead877582824ded9c3267eec0dd0e434bc4e99,1,1,4.0,1.2,0.91,0.09,0.194,1.0,other
0x22958a92987fe818ab…,0x22958a92987fe818aba5cfa0d03d34d56b9817e6,1,1,4.0,1.2,0.91,0.09,0.194,1.0,other
0x00632523fd701f7ea7…,0x00632523fd701f7ea73601ee23cd7ff76e3cd005,1,1,4.0,1.2,0.91,0.09,0.194,1.0,other
0x22517b9402db98d7b2…,0x22517b9402db98d7b2d0fd09bbe961929476bf89,1,1,4.0,1.2,0.91,0.09,0.194,1.0,other
0x0dd60a6ddeea6f9365…,0x0dd60a6ddeea6f93659789cac7af6a9d12835f62,1,2,4.0,1.2,0.895,0.105,0.194,1.0,other
0xf2ae307ff9ee57d532…,0xf2ae307ff9ee57d532a62dd330874f5f40cd74c0,1,1,4.0,1.2,0.91,0.09,0.194,1.0,other
0x9bf6eac1ac9f2e52aa…,0x9bf6eac1ac9f2e52aa45ba666494ce9ddc19a153,1,1,4.0,1.2,0.1,0.9,0.194,1.0,other
0xd35d9a312449e40b58…,0xd35d9a312449e40b581099cd250725f6ac7abfb7,1,1,4.0,1.2,0.91,0.09,0.194,1.0,other
0x6110f528060bf76bbf…,0x6110f528060bf76bbfc4cb8c58e5e18079425d2e,1,2,4.0,1.2,0.905,0.095,0.194,1.0,other
0xb2da5edf53585dced3…,0xb2da5edf53585dced37bd1b5cad25117888b7c96,1,1,4.0,1.2,0.91,0.09,0.194,1.0,other
0x49ed9937af9f162895…,0x49ed9937af9f162895e1f44fa20a2fd0fd1b0669,1,1,4.0,1.2,0.91,0.09,0.194,1.0,other
0xf36605d60f6d258332…,0xf36605d60f6d2583328d54055998d1f57f9315ad,1,1,4.0,1.2,0.1,0.9,0.194,1.0,other
0xfc7fd018250c6ff0a1…,0xfc7fd018250c6ff0a17bc7c714dc4348564c0632,1,1,4.0,1.2,0.1,0.9,0.194,1.0,other
0x7879fc0d6a6f21d892…,0x7879fc0d6a6f21d892c8b80d51dde576608b822a,1,1,4.0,1.2,0.91,0.09,0.194,1.0,other
0x8a725234d46d8bfda4…,0x8a725234d46d8bfda45e4ee8b8cc9ec36c1ed306,1,1,4.0,1.2,0.91,0.09,0.194,1.0,other
0x2c61406ca57f880c95…,0x2c61406ca57f880c95700d4129791b6ddd6564e1,1,1,4.0,1.2,0.91,0.09,0.194,1.0,other
0x026065154ab5186ded…,0x026065154ab5186ded40cc19ba6cfd2f76160261,1,1,4.0,1.2,0.91,0.09,0.194,1.0,other
0x5c5d005cd519bd951a…,0x5c5d005cd519bd951ab4034c0f1ec4f94fe124bb,1,1,4.0,1.2,0.1,0.9,0.194,1.0,other
0xd1c41e69eb4018d509…,0xd1c41e69eb4018d509be24fc0796742d4e73b495,1,1,4.0,1.2,0.1,0.9,0.194,1.0,other
0x620d1a79363c1ce2fe…,0x620d1a79363c1ce2fea7f8dc028f47962889a2f2,1,1,4.0,1.2,0.91,0.09,0.194,1.0,other
0x3692fe5d795d4db80e…,0x3692fe5d795d4db80ee58119aef4792ad54dc77f,1,1,4.0,1.2,0.9,0.1,0.194,1.0,other
0x510c2f32a9c9db997f…,0x510c2f32a9c9db997f1db8315b127db8840b6a61,1,1,4.0,1.2,0.11,0.89,0.194,1.0,other
0x7f397ff9839c56536a…,0x7f397ff9839c56536a6413c0690de51920c628da,1,1,4.0,1.2,0.9,0.1,0.194,1.0,other
0x75f0f34cf77708d3ff…,0x75f0f34cf77708d3fffd51da622151763e7f2b66,1,4,4.0,1.2,0.415,0.584,0.194,1.0,other
0xfea85cf0cc97206863…,0xfea85cf0cc9720686309a85fba659fc1cd8047aa,1,1,4.0,1.2,0.11,0.89,0.194,1.0,other
0xe40bebd807619ff27a…,0xe40bebd807619ff27a6641ba930c6314dade9ab4,1,2,4.0,1.2,0.5,0.5,0.194,1.0,other
0x1a9cee3bd004feb422…,0x1a9cee3bd004feb422839ef8af365d6a899d535e,1,5,4.0,1.2,0.865,0.135,0.194,1.0,other
0x92ebac769a27f21ade…,0x92ebac769a27f21adeaead74086adaf48d4e9fcd,1,2,4.0,1.2,0.43,0.57,0.194,1.0,other
0xc5955e68d7dec397c0…,0xc5955e68d7dec397c0966df828d6703d2960994d,1,5,4.0,1.2,0.133,0.866,0.194,1.0,other
0x9b2e92177039b434d4…,0x9b2e92177039b434d4093fc3f641c1dbc8d134cb,1,1,4.0,1.2,0.13,0.87,0.194,1.0,other
0xa3b48b1e1e3c44c2c8…,0xa3b48b1e1e3c44c2c8181092206f65f29bce88df,1,2,4.0,1.2,0.236,0.764,0.194,1.0,other
0xe91171f655be1568e4…,0xe91171f655be1568e4c63f29663c0028649e3d4e,1,3,4.0,1.2,0.843,0.156,0.194,1.0,other
0x6d4ea2dfa17b829406…,0x6d4ea2dfa17b829406b9308f03d30926a9386478,1,5,4.0,1.2,0.154,0.846,0.194,1.0,other
0xb7ab821f037a4c8deb…,0xb7ab821f037a4c8deb9b23b8001a4be985d116d0,1,2,4.0,1.2,0.795,0.205,0.194,1.0,other
0x735ca9f77b9e9801b3…,0x735ca9f77b9e9801b3d498f42140b99ff30755ed,1,3,4.0,1.2,0.393,0.606,0.194,1.0,other
0x64391432e58ff6427f…,0x64391432e58ff6427f924d9635e4ce441d732e49,1,1,4.0,1.2,0.83,0.17,0.194,1.0,other
0x7a3fb8c5ad2af4c621…,0x7a3fb8c5ad2af4c621b2138d9579410343976712,1,1,4.0,1.2,0.81,0.19,0.194,1.0,other
0x12b9cabd49d13d5688…,0x12b9cabd49d13d56880ed5fe8ef8b6d67d583ec2,1,1,4.0,1.2,0.18,0.82,0.194,1.0,other
0x9a2ebc0fb4dbe92921…,0x9a2ebc0fb4dbe92921e343c2d97f8d0ace6537ca,1,1,4.0,1.2,0.2,0.8,0.194,1.0,other
0x95d49f11d73f14ff10…,0x95d49f11d73f14ff1066bedcf9160d52ca523c50,1,3,4.0,1.2,0.823,0.176,0.194,1.0,other
0x28b9a869e165402414…,0x28b9a869e1654024143f523da77fcb0b335dd983,1,1,4.0,1.2,0.82,0.18,0.194,1.0,other
0x12a7dfbf2e03d485e2…,0x12a7dfbf2e03d485e2e543d93966259773130ce5,1,1,4.0,1.2,0.82,0.18,0.194,1.0,other
0x0deb01faaeb103bf1b…,0x0deb01faaeb103bf1b3a141d5f10c87b5ed9f76e,1,1,4.0,1.2,0.17,0.83,0.194,1.0,other
0xa566b25c67435dac28…,0xa566b25c67435dac2875f7f6e288d55062b272de,1,1,4.0,1.2,0.159,0.841,0.194,1.0,other
0xd3bae4c0e18556f88d…,0xd3bae4c0e18556f88d1f683275d59821b097e793,1,4,4.0,1.2,0.85,0.15,0.194,1.0,other
0x167a59f38ffe5eb3b1…,0x167a59f38ffe5eb3b116c793fae3ae295070d542,1,3,4.0,1.2,0.88,0.12,0.194,1.0,other
0x60ec17443af511a219…,0x60ec17443af511a21945f01430e61c803465f7b0,1,1,4.0,1.2,0.87,0.13,0.194,1.0,other
0x12bdc3e6e0c614b96a…,0x12bdc3e6e0c614b96aa18150a20e568927b8e38e,1,1,4.0,1.2,0.88,0.12,0.194,1.0,other
0x41eb8b9d5bc431fdeb…,0x41eb8b9d5bc431fdeb545eefeddce5c7ead9adff,1,1,4.0,1.2,0.88,0.12,0.194,1.0,other
0x07b207ca35abcef25e…,0x07b207ca35abcef25e0e4474c94a83f415f75186,1,1,4.0,1.2,0.888,0.112,0.194,1.0,other
0xba1d8825141394a00f…,0xba1d8825141394a00f14c82c03aa68b1f20cd326,1,3,4.0,1.2,0.82,0.18,0.194,1.0,other
0xc617506a2502a36e8c…,0xc617506a2502a36e8c52e2889e68e11398130d15,1,1,4.0,1.2,0.11,0.89,0.194,1.0,other
0x32474d255a4463e6cd…,0x32474d255a4463e6cdb40713dbe448320de39488,1,1,4.0,1.2,0.9,0.1,0.194,1.0,other
0x7bfc18e53977244a10…,0x7bfc18e53977244a10c7ee40cce760fb71bd17f6,1,1,4.0,1.2,0.9,0.1,0.194,1.0,other
0x3069d3c1cf8663728f…,0x3069d3c1cf8663728fd3deb63e9592977c5f83cd,1,1,4.0,1.2,0.11,0.89,0.194,1.0,other
0x72308b73f1b11ce1be…,0x72308b73f1b11ce1be0c99810cf427f243c672d7,1,1,4.0,1.2,0.9,0.1,0.194,1.0,other
0xbd4b704c5d1d698d17…,0xbd4b704c5d1d698d1720ce64c3c18ed07afc1ec9,1,1,4.0,1.2,0.11,0.89,0.194,1.0,other
0xb3453c04e4d9cd5b9f…,0xb3453c04e4d9cd5b9f0c3f0619984dcd048e089a,1,1,4.0,1.2,0.9,0.1,0.194,1.0,other
0xedcb6457f79712fac4…,0xedcb6457f79712fac4e0bb0cbfee8b19022354b1,1,1,4.0,1.3,0.901,0.099,0.194,1.0,other
0xb9b223e309ed0e5c19…,0xb9b223e309ed0e5c1967b8e0f30594ac72e38e7d,1,1,4.0,1.3,0.91,0.09,0.194,1.0,other
0x32b484581fc5606de9…,0x32b484581fc5606de9c1e43af4636b6be9bc8b21,1,1,4.0,1.3,0.211,0.789,0.194,1.0,other
0xbc964d22d6611e2e2c…,0xbc964d22d6611e2e2c3b72ed129d766cf0071245,1,1,4.0,1.3,0.91,0.09,0.194,1.0,other
0x07cdda5097cb88efc8…,0x07cdda5097cb88efc8d968c4bd9c8bf980f6fbeb,1,2,4.0,1.3,0.91,0.09,0.194,1.0,other
0x8e1c011dbfa2db2b5a…,0x8e1c011dbfa2db2b5af9b021c56a18f37ab0a9a5,1,2,4.0,1.3,0.1,0.9,0.194,1.0,other
0xa55614b94f367be10e…,0xa55614b94f367be10e5c338a8676d7b41609ed9a,1,1,4.0,1.3,0.1,0.9,0.194,1.0,other
0xd947f8b7164e5ad3d1…,0xd947f8b7164e5ad3d1fdf8d3fbf553ac4c8d022a,1,1,4.0,1.3,0.91,0.09,0.194,1.0,other
0xa2fc0448a1dce9258e…,0xa2fc0448a1dce9258ebb91b2f3abcddb98a0b1b4,1,3,4.0,1.3,0.373,0.626,0.194,1.0,other
0x72422565ffe255654b…,0x72422565ffe255654baea14c03362c0c40cfac6f,1,1,4.0,1.3,0.11,0.89,0.194,1.0,other
0xfec6a7eb5c48affe62…,0xfec6a7eb5c48affe62451ce597c50874d4abb86c,1,1,4.0,1.3,0.89,0.11,0.194,1.0,other
0x14a056c698f46d181d…,0x14a056c698f46d181d1e650e7a7a0f7d1d8a22bb,1,1,4.0,1.3,0.89,0.11,0.194,1.0,other
0xb4906b9e5f8385979d…,0xb4906b9e5f8385979db42166a67de38f5d1715f1,1,1,4.0,1.3,0.89,0.11,0.194,1.0,other
0x40e3a291da7437ea2f…,0x40e3a291da7437ea2facd2d89c2db78c11f35627,1,5,4.0,1.3,0.898,0.102,0.194,1.0,other
0x6868ca66c74a6a1a7e…,0x6868ca66c74a6a1a7eaf7976bda53895260a24f0,1,1,4.0,1.3,0.89,0.11,0.194,1.0,other
0xfd3c7f432151d24758…,0xfd3c7f432151d247582aa033ab166cb44979c8ed,1,1,4.0,1.3,0.9,0.1,0.194,1.0,other
0x9b1a3e7af8e9bb110f…,0x9b1a3e7af8e9bb110fb0cd85a187536a4850120d,1,1,4.0,1.3,0.9,0.1,0.194,1.0,other
0x9a3b1884f19c6760ab…,0x9a3b1884f19c6760ab3d326f9d9b0b3df0c2b968,1,1,4.0,1.3,0.9,0.1,0.194,1.0,other
0x9a1d076fc711ad393e…,0x9a1d076fc711ad393e103dfe6861ce31dddea0bd,1,1,4.0,1.3,0.9,0.1,0.194,1.0,other
0xde4e9833c5ec701b3d…,0xde4e9833c5ec701b3d221708fe62aad4d876fac9,1,1,4.0,1.3,0.9,0.1,0.194,1.0,other
0xd9556ae311024ed356…,0xd9556ae311024ed35662c61b34f4aac20d76fb9f,1,1,4.0,1.3,0.89,0.11,0.194,1.0,other
0xdfba733e066750c796…,0xdfba733e066750c79662d5caee8c3ea3be417f9e,1,1,4.0,1.3,0.89,0.11,0.194,1.0,other
0x0bf0940ba4f0da46d2…,0x0bf0940ba4f0da46d28effd7ad66d3cea41272ce,1,1,4.0,1.3,0.9,0.1,0.194,1.0,other
0x408fe71e6b5401ecd6…,0x408fe71e6b5401ecd6733970cb6f1a25e984b2f4,1,1,4.0,1.3,0.903,0.097,0.194,1.0,other
0xa8875d037a08e57ac4…,0xa8875d037a08e57ac499411370ca8b933883111e,1,1,4.0,1.3,0.91,0.09,0.194,1.0,other
0x18bdc509f7af8398d8…,0x18bdc509f7af8398d8302eb73a5d074c66350402,1,1,4.0,1.3,0.91,0.09,0.194,1.0,other
0x0e6c18180b0813550a…,0x0e6c18180b0813550a4dd48cc90b832a86bbfa5c,1,1,4.0,1.3,0.1,0.9,0.194,1.0,other
0x7d16700fa93887f37f…,0x7d16700fa93887f37fd22046ce8088300907f032,1,1,4.0,1.3,0.91,0.09,0.194,1.0,other
0xa20924e5daa77c491b…,0xa20924e5daa77c491b0700f045eff43a61f7ffbe,1,1,4.0,1.3,0.743,0.257,0.394,1.0,other
0x0c3e55cf50a00a7e74…,0x0c3e55cf50a00a7e74fabd8584c6fdde21603c4c,1,2,4.0,1.3,0.75,0.25,0.394,1.0,other
0x16b251e0f8b8315a87…,0x16b251e0f8b8315a871e7a14596a01da3b53aa5a,1,1,4.0,1.3,0.75,0.25,0.394,1.0,other
0x9b78d30429db0aadbc…,0x9b78d30429db0aadbc1f7f7b03acee3bfc12473d,1,1,4.0,1.3,0.75,0.25,0.394,1.0,other
0xba4b108d4723ee96e4…,0xba4b108d4723ee96e45818fcc19ff578790a315c,1,2,4.0,1.3,0.795,0.205,0.394,1.0,other
0x1262247f4d8b64274e…,0x1262247f4d8b64274ece92a47e294ef81ae22fc9,1,1,4.0,1.3,0.75,0.25,0.394,1.0,other
0xf387570fc0f9d8fa1f…,0xf387570fc0f9d8fa1f07ce798fc98ff909a361c0,1,1,4.0,1.3,0.647,0.352,0.394,1.0,other
0x0eac8393dd2e37aac1…,0x0eac8393dd2e37aac14af62afb3cf172e7c7694f,1,1,4.0,1.3,0.854,0.146,0.394,1.0,other
0xca2bc26fe3c8899616…,0xca2bc26fe3c8899616987bf0a1e078cc5ad33489,1,1,4.0,1.3,0.15,0.85,0.394,1.0,other
0xdabd4df1cc941e552b…,0xdabd4df1cc941e552b44f0c2e5f929b4851e6ada,1,1,4.0,1.3,0.15,0.85,0.394,1.0,other
0xf7c9e97fe2f6239860…,0xf7c9e97fe2f62398605009e5ee0661a240f7125c,1,1,4.0,1.3,0.88,0.12,0.394,1.0,other
0x54fbbce8aedf6e4eed…,0x54fbbce8aedf6e4eed636ccd804384e42752e7f3,1,2,4.0,1.3,0.075,0.925,0.394,1.0,other
0xa1a4e2aae3f221b141…,0xa1a4e2aae3f221b141e05c221bc8fdf1f730e311,1,1,4.0,1.3,0.88,0.12,0.394,1.0,other
0xf94cbf7db3e6582cbd…,0xf94cbf7db3e6582cbd0ee99ed2dbc8a683938a42,1,1,4.0,1.3,0.88,0.12,0.394,1.0,other
0x4fc7160c07d4762b82…,0x4fc7160c07d4762b82096e2e79c800596b83f7de,1,1,4.0,1.3,0.13,0.87,0.394,1.0,other
0x55223a5883fcf352ee…,0x55223a5883fcf352ee620c065f093a689102c807,1,1,4.0,1.3,0.87,0.13,0.394,1.0,other
0xb476d52d74d0ecd55f…,0xb476d52d74d0ecd55fb80f9bc96e93a267ad6eac,1,1,4.0,1.3,0.87,0.13,0.394,1.0,other
0x709769e4446d71dee1…,0x709769e4446d71dee151fe656244ee9a92de811c,1,1,4.0,1.3,0.87,0.13,0.394,1.0,other
0x8b32b2acdf32a0921e…,0x8b32b2acdf32a0921e989b042f38da5d4efd8052,1,1,4.0,1.3,0.14,0.86,0.394,1.0,other
0xecb8dcf887ec63fd3d…,0xecb8dcf887ec63fd3dbd9a88ced04d4cf0f136e1,1,1,4.0,1.3,0.87,0.13,0.394,1.0,other
0x17f6ce01d7b67deb0a…,0x17f6ce01d7b67deb0a698ad894fbf69ad870fafa,1,1,4.0,1.3,0.87,0.13,0.394,1.0,other
0xb6675b4ec4e4e12a2a…,0xb6675b4ec4e4e12a2aca36551f7ad7a79fb86a16,1,1,4.0,1.3,0.879,0.12,0.394,1.0,other
0x0783dd118ad260270c…,0x0783dd118ad260270c9508fb5c82cdbfb82800d3,1,1,4.0,1.3,0.14,0.86,0.394,1.0,other
0xb143d7ddbf59d80164…,0xb143d7ddbf59d80164838bc796eb635ba611f649,1,1,4.0,1.3,0.87,0.13,0.394,1.0,other
0x43c5055a7567427ee2…,0x43c5055a7567427ee24a1adaa272d910e26874c6,1,1,4.0,1.3,0.88,0.12,0.394,1.0,other
0x4a9bbbdfe41461ee8a…,0x4a9bbbdfe41461ee8afae94cbbcd2fc92fe3f35c,1,1,4.0,1.3,0.87,0.13,0.394,1.0,other
0x7e10e022bfe97a653a…,0x7e10e022bfe97a653a0d3b99ef4611272958d25b,1,1,4.0,1.3,0.87,0.13,0.394,1.0,other
0xcb8229f46f167dd291…,0xcb8229f46f167dd2912622292fc318ac28bb0675,1,1,4.0,1.3,0.87,0.13,0.394,1.0,other
0x2f7cd634523ecb6167…,0x2f7cd634523ecb61679968d46895ead857a87a19,1,1,4.0,1.3,0.87,0.13,0.394,1.0,other
0x826292751ff5ad31d7…,0x826292751ff5ad31d70d7dd91453a5e7d66359a7,1,1,4.0,1.3,0.87,0.13,0.394,1.0,other
0x149267ac52b9d7f8f5…,0x149267ac52b9d7f8f502a02431545563cf55a2c9,1,1,4.0,1.3,0.87,0.13,0.394,1.0,other
0xb0c39ad30b62f38f2b…,0xb0c39ad30b62f38f2b7f63858302db5cb8fd38bc,1,1,4.0,1.3,0.87,0.13,0.394,1.0,other
0xedff6e3f08d9069743…,0xedff6e3f08d90697437baaca71a5c5a20b263a46,1,1,4.0,1.3,0.947,0.052,0.394,1.0,other
0x085b0045272572cad6…,0x085b0045272572cad6ffe1f43d7c118a29c2ab9f,1,1,4.0,1.3,0.95,0.05,0.394,1.0,other
0xa991049a265f0f29f8…,0xa991049a265f0f29f8a1a8856b170ad799c10935,1,1,4.0,1.3,0.98,0.02,0.394,1.0,other
0xd5fbba16ef9597aae8…,0xd5fbba16ef9597aae8320f4609d33b02d9cb6b9c,1,1,4.0,1.3,0.97,0.03,0.394,1.0,other
0x25e3ca4349e7c48a8a…,0x25e3ca4349e7c48a8a4b8d07e8a355c4003c9f8c,1,1,4.0,1.3,0.07,0.93,0.394,1.0,other
0xfc3998a30b2cd92da2…,0xfc3998a30b2cd92da2758c8a24a92d773643398a,1,1,4.0,1.3,0.989,0.011,0.394,1.0,other
0x72bc9c9d09dda10950…,0x72bc9c9d09dda1095030730e7bc93b86f07bb24e,1,1,4.0,1.3,0.97,0.03,0.394,1.0,other
0x05b1efa66e67189aca…,0x05b1efa66e67189aca0889ac880c2c3782ba60ef,1,1,4.0,1.3,0.99,0.01,0.394,1.0,other
0x009561c82999c88b39…,0x009561c82999c88b3958057979fef58b48e5cdb2,1,2,4.0,1.3,0.01,0.99,0.394,1.0,other
0xe4ab8f70db1ef65630…,0xe4ab8f70db1ef65630dc71d9f1a2933a645f7d30,1,1,4.0,1.3,0.01,0.99,0.394,1.0,other
0x8cc902e606884fedf2…,0x8cc902e606884fedf24b4dcaaa24e0cced5747f2,1,1,4.0,1.3,0.01,0.99,0.394,1.0,other
0xec5723df1ef786d95b…,0xec5723df1ef786d95b05b2941c89b45dcb560fa7,1,1,4.0,1.3,0.01,0.99,0.394,1.0,other
0x536e7bbdcfb751085c…,0x536e7bbdcfb751085c708e7c5f8383156acd06d7,1,1,4.0,1.3,0.01,0.99,0.394,1.0,other
0x47d9456634dbd1bde8…,0x47d9456634dbd1bde85c5eae4d8a5b07214554b7,1,4,4.0,1.4,0.365,0.635,0.394,1.0,other
0xc9e3208526a3554342…,0xc9e3208526a3554342652c26bec1ba2c230993f2,1,2,4.0,1.4,0.745,0.255,0.394,1.0,other
0x4df001ea1671e1df52…,0x4df001ea1671e1df5272b7721de148f5c60c7939,1,2,4.0,1.4,0.63,0.37,0.394,1.0,other
0x9a284aebd117cde28d…,0x9a284aebd117cde28d694f77705f8d45db05eff6,1,1,4.0,1.4,0.66,0.34,0.394,1.0,other
0xbb40dbe524c086d5cb…,0xbb40dbe524c086d5cbc4816465de298ba7c4b81d,1,1,4.0,1.4,0.65,0.35,0.394,1.0,other
0x3dba4cf8230bdc1a00…,0x3dba4cf8230bdc1a00acbead6e65c60560a2f5de,1,1,4.0,1.4,0.65,0.35,0.394,1.0,other
0x9854aeab8b073c34ab…,0x9854aeab8b073c34ab7643f3e8aa316f3b616bf2,1,1,4.0,1.4,0.66,0.34,0.394,1.0,other
0x133a9901fcdb918685…,0x133a9901fcdb918685b90c93f8fd574521df504a,1,1,4.0,1.4,0.33,0.67,0.394,1.0,other
0xdcd4bc5734a6bd74cb…,0xdcd4bc5734a6bd74cb4368da74bc7f2e47abc870,1,1,4.0,1.4,0.36,0.64,0.394,1.0,other
0xbcba1cf9a07fa65163…,0xbcba1cf9a07fa651634c9701f22fd05768d204dd,1,1,4.0,1.4,0.672,0.328,0.394,1.0,other
0xe3ad76119bd954b46f…,0xe3ad76119bd954b46f4d0d27768ffa6a6536655e,1,1,4.0,1.4,0.36,0.64,0.394,1.0,other
0xd841ca9e735aca48b5…,0xd841ca9e735aca48b5a23fc4d2ee3ee4563564ca,1,1,4.0,1.4,0.65,0.35,0.394,1.0,other
0x72de873e940ddf4b4f…,0x72de873e940ddf4b4f1c6acbe29a0cdbd47853ff,1,1,4.0,1.4,0.36,0.64,0.394,1.0,other
0x0fc02c60d2941a64a5…,0x0fc02c60d2941a64a5b2508874fc1dae0f20a921,1,2,4.0,1.4,0.64,0.36,0.394,1.0,other
0x923dbe3c1e54900518…,0x923dbe3c1e54900518dfe012a6b38000d9cdd1ca,1,1,4.0,1.4,0.64,0.36,0.394,1.0,other
0xad4bca4d1fb3de11ce…,0xad4bca4d1fb3de11ce17b0002573cf198e3fe93d,1,1,4.0,1.4,0.64,0.36,0.394,1.0,other
0x3c400d4c44e850392e…,0x3c400d4c44e850392e50c692d12bf18e0a8b44a1,1,1,4.0,1.4,0.37,0.63,0.394,1.0,other
0x14017feb884278c19f…,0x14017feb884278c19f5e78c7ff38d95e1cc73a39,1,1,4.0,1.4,0.64,0.36,0.394,1.0,other
0x9b5dd260c9b23f915c…,0x9b5dd260c9b23f915ca732c91b5669573d1d7501,1,2,4.0,1.4,0.766,0.233,0.394,1.0,other
0x7dfd455fe15ff13a0e…,0x7dfd455fe15ff13a0ee6ff486eb5566bc6ffb845,1,1,4.0,1.4,0.64,0.36,0.394,1.0,other
0xa90b7b586714169838…,0xa90b7b58671416983883516eb5a36e8e0ecb5ca7,1,1,4.0,1.4,0.64,0.36,0.394,1.0,other
0x370a47d5efa1da3a39…,0x370a47d5efa1da3a3928ac06649434d627322666,1,1,4.0,1.4,0.64,0.36,0.394,1.0,other
0xb0142b3c464b173d52…,0xb0142b3c464b173d5270c7e2aad537b514fe4969,1,1,4.0,1.4,0.63,0.37,0.394,1.0,other
0x9c917581d341889368…,0x9c917581d3418893682d4eb410dc93f128b36795,1,1,4.0,1.4,0.63,0.37,0.394,1.0,other
0xfd4143c713df1437cf…,0xfd4143c713df1437cf7aa9740bc036a946abe14f,1,1,4.0,1.4,0.63,0.37,0.394,1.0,other
0x662131b6a628b6857c…,0x662131b6a628b6857c9b3a98e451c4d9f61122cc,1,1,4.0,1.4,0.63,0.37,0.394,1.0,other
0xc08288e325a79bae59…,0xc08288e325a79bae590d52b931f591121399eb9b,1,1,4.0,1.5,0.002,0.996,0.723,1.0,politics
0xac8f7a528559574627…,0xac8f7a528559574627a6cc44e2307704e89bfedd,1,1,4.0,1.5,0.011,0.987,0.723,1.0,politics
0x1ba2b1137313b248b0…,0x1ba2b1137313b248b03a9be40093b23d7e96d212,1,28,4.0,1.5,0.434,0.565,0.395,1.0,other
0xdfcdeaf9e42b8d6b1a…,0xdfcdeaf9e42b8d6b1a4b45687a6f95f77ba836df,1,5,4.0,1.5,0.78,0.22,0.394,1.0,other
0x903037918777e50627…,0x903037918777e5062775314c9b3c38245c2c4a23,1,2,4.0,1.5,0.481,0.519,0.394,1.0,other
0xe371d75d06396bd37f…,0xe371d75d06396bd37f3ffb28ed9e144031d4466a,1,1,4.0,1.5,0.4,0.6,0.394,1.0,other
0x1437f703b64fcda7d4…,0x1437f703b64fcda7d424ce9dd5a733e36017b255,1,1,4.0,1.5,0.4,0.6,0.394,1.0,other
0xdbcb0ce760016271c4…,0xdbcb0ce760016271c4fae389c71689753d0e64ae,1,1,4.0,1.5,0.4,0.6,0.394,1.0,other
0x6366eb3bba70b2706e…,0x6366eb3bba70b2706ee5a1b90c78aa11e4d08c41,1,1,4.0,1.5,0.4,0.6,0.394,1.0,other
0x98f25471cde1edb67a…,0x98f25471cde1edb67adbdf013e4be9577ba165dc,1,1,4.0,1.5,0.4,0.6,0.394,1.0,other
0xe2bd5f1aacd38c6b54…,0xe2bd5f1aacd38c6b54d5555b1c302cac93db1fe3,1,1,4.0,1.5,0.61,0.39,0.394,1.0,other
0x032617736b77f2072b…,0x032617736b77f2072b3cdd846cca855eab223dae,1,1,4.0,1.5,0.4,0.6,0.394,1.0,other
0x5b602ba50c29912772…,0x5b602ba50c2991277219bd2d30424b2e21e16143,1,1,4.0,1.5,0.61,0.39,0.394,1.0,other
0x1fe8df18a82765ec4f…,0x1fe8df18a82765ec4f3bc5ff36c39e61a4c772bc,1,2,4.0,1.5,0.455,0.545,0.394,1.0,other
0x1a3ee5acbb713b7ecd…,0x1a3ee5acbb713b7ecd2296a9422348c5c4d3cd83,1,1,4.0,1.5,0.48,0.52,0.394,1.0,other
0x9d5a332e63c16df427…,0x9d5a332e63c16df4271a2c1c6d5f84a86574d0f0,1,2,4.0,1.5,0.47,0.53,0.394,1.0,other
0xd9afff32e933cf802c…,0xd9afff32e933cf802c033c45f7a1bd824946359c,1,2,4.0,1.5,0.47,0.53,0.394,1.0,other
0xcd741947f7430f96bf…,0xcd741947f7430f96bf1820a0b30d8a0fad3100a1,1,1,4.0,1.5,0.43,0.57,0.394,1.0,other
0x4f29e103339919c4ba…,0x4f29e103339919c4baaea2a60195cf1c8bb27a7e,1,1,4.0,1.5,0.649,0.35,0.394,1.0,other
0xe337f5a28e9c530a67…,0xe337f5a28e9c530a676c959a1888ba5368664ad6,1,3,4.0,1.5,0.663,0.336,0.394,1.0,other
0x3a1e6edb72f7623afc…,0x3a1e6edb72f7623afc0e3514d2b18dfbd69a5bb5,1,1,4.0,1.5,0.39,0.61,0.394,1.0,other
