date,WALCL,WTREGEN,RRPONTSYD,net_liquidity
2021-02-25,7590.111,1529.977,9.976,6050.158
2021-02-26,7590.111,1529.977,11.2,6048.934
2021-03-01,7590.111,1529.977,0.0,6060.134
2021-03-02,7590.111,1529.977,0.005,6060.129
2021-03-03,7557.524,1429.549,0.507,6127.468000000001
2021-03-04,7557.524,1429.549,2.1,6125.875
2021-03-05,7557.524,1429.549,1.0,6126.975
2021-03-08,7557.524,1429.549,0.025,6127.950000000001
2021-03-09,7557.524,1429.549,0.0,6127.975
2021-03-10,7579.901,1360.064,0.1,6219.736999999999
2021-03-11,7579.901,1360.064,11.051,6208.785999999999
2021-03-12,7579.901,1360.064,6.8,6213.036999999999
2021-03-15,7579.901,1360.064,0.003,6219.834
2021-03-16,7579.901,1360.064,0.702,6219.134999999999
2021-03-17,7693.506,1272.583,0.0,6420.923000000001
2021-03-18,7693.506,1272.583,26.57,6394.353000000001
2021-03-19,7693.506,1272.583,18.908,6402.015
2021-03-22,7693.506,1272.583,22.242,6398.6810000000005
2021-03-23,7693.506,1272.583,19.526,6401.397000000001
2021-03-24,7719.622,1061.138,21.902,6636.582
2021-03-25,7719.622,1061.138,10.1,6648.384
2021-03-26,7719.622,1061.138,11.45,6647.034000000001
2021-03-29,7719.622,1061.138,40.354,6618.13
2021-03-30,7719.622,1061.138,104.725,6553.759
2021-03-31,7688.988,1025.727,134.307,6528.954000000001
2021-04-01,7688.988,1025.727,9.575,6653.686000000001
2021-04-02,7688.988,1025.727,9.575,6653.686000000001
2021-04-05,7688.988,1025.727,3.45,6659.811000000001
2021-04-06,7688.988,1025.727,18.951,6644.31
2021-04-07,7708.8820000000005,1010.1030000000001,35.035,6663.744000000001
2021-04-08,7708.8820000000005,1010.1030000000001,27.64,6671.139
2021-04-09,7708.8820000000005,1010.1030000000001,31.265,6667.514
2021-04-12,7708.8820000000005,1010.1030000000001,30.221,6668.558000000001
2021-04-13,7708.8820000000005,1010.1030000000001,37.543,6661.236000000001
2021-04-14,7793.104,925.094,50.856,6817.154
2021-04-15,7793.104,925.094,28.626,6839.384
2021-04-16,7793.104,925.094,39.94,6828.070000000001
2021-04-19,7793.104,925.094,53.798,6814.212
2021-04-20,7793.104,925.094,67.747,6800.263
2021-04-21,7820.948,1015.902,81.329,6723.717000000001
2021-04-22,7820.948,1015.902,102.644,6702.402
2021-04-23,7820.948,1015.902,73.794,6731.252
2021-04-26,7820.948,1015.902,100.916,6704.13
2021-04-27,7820.948,1015.902,142.172,6662.874000000001
2021-04-28,7780.962,967.689,166.732,6646.541
2021-04-29,7780.962,967.689,173.469,6639.804
2021-04-30,7780.962,967.689,183.234,6630.039
2021-05-03,7780.962,967.689,129.724,6683.549
2021-05-04,7780.962,967.689,147.806,6665.467000000001
2021-05-05,7810.486,953.689,162.8,6693.996999999999
2021-05-06,7810.486,953.689,154.921,6701.875999999999
2021-05-07,7810.486,953.689,161.856,6694.941
2021-05-10,7810.486,953.689,175.548,6681.249
2021-05-11,7810.486,953.689,181.753,6675.044
2021-05-12,7830.6630000000005,898.779,209.257,6722.627
2021-05-13,7830.6630000000005,898.779,235.217,6696.667
2021-05-14,7830.6630000000005,898.779,241.185,6690.699
2021-05-17,7830.6630000000005,898.779,208.96,6722.924
2021-05-18,7830.6630000000005,898.779,243.47,6688.414
2021-05-19,7922.883,866.119,293.998,6762.7660000000005
2021-05-20,7922.883,866.119,351.121,6705.643
2021-05-21,7922.883,866.119,369.046,6687.718
2021-05-24,7922.883,866.119,394.941,6661.823
2021-05-25,7922.883,866.119,432.955,6623.809
2021-05-26,7903.541,812.4730000000001,450.283,6640.785
2021-05-27,7903.541,812.4730000000001,485.329,6605.7390000000005
2021-05-28,7903.541,812.4730000000001,479.498,6611.570000000001
2021-05-31,7903.541,812.4730000000001,479.498,6611.570000000001
2021-06-01,7903.541,812.4730000000001,447.985,6643.0830000000005
2021-06-02,7935.703,783.235,438.778,6713.6900000000005
2021-06-03,7935.703,783.235,479.102,6673.366000000001
2021-06-04,7935.703,783.235,483.349,6669.119000000001
2021-06-07,7935.703,783.235,486.097,6666.371000000001
2021-06-08,7935.703,783.235,497.428,6655.040000000001
2021-06-09,7952.327,730.235,502.904,6719.188
2021-06-10,7952.327,730.235,534.943,6687.149
2021-06-11,7952.327,730.235,547.808,6674.284000000001
2021-06-14,7952.327,730.235,583.892,6638.200000000001
2021-06-15,7952.327,730.235,509.559,6712.533
2021-06-16,8064.2570000000005,653.889,520.942,6889.426
2021-06-17,8064.2570000000005,653.889,755.8,6654.568
2021-06-18,8064.2570000000005,653.889,747.121,6663.247
2021-06-21,8064.2570000000005,653.889,765.141,6645.227000000001
2021-06-22,8064.2570000000005,653.889,791.605,6618.763000000001
2021-06-23,8101.945000000001,734.689,813.65,6553.606000000001
2021-06-24,8101.945000000001,734.689,813.048,6554.2080000000005
2021-06-25,8101.945000000001,734.689,770.83,6596.426
2021-06-28,8101.945000000001,734.689,803.019,6564.237
2021-06-29,8101.945000000001,734.689,841.246,6526.01
2021-06-30,8078.544,745.962,991.939,6340.643
2021-07-01,8078.544,745.962,742.647,6589.935
2021-07-02,8078.544,745.962,731.504,6601.078
2021-07-05,8078.544,745.962,731.504,6601.078
2021-07-06,8078.544,745.962,772.581,6560.001
2021-07-07,8097.773,753.364,785.72,6558.688999999999
2021-07-08,8097.773,753.364,793.399,6551.009999999999
2021-07-09,8097.773,753.364,780.596,6563.813
2021-07-12,8097.773,753.364,776.472,6567.937
2021-07-13,8097.773,753.364,798.267,6546.142
2021-07-14,8201.651,704.918,859.975,6636.758
2021-07-15,8201.651,704.918,776.261,6720.472
2021-07-16,8201.651,704.918,817.566,6679.167
2021-07-19,8201.651,704.918,860.468,6636.265
2021-07-20,8201.651,704.918,848.102,6648.631
2021-07-21,8240.53,678.1030000000001,886.206,6676.2210000000005
2021-07-22,8240.53,678.1030000000001,898.197,6664.2300000000005
2021-07-23,8240.53,678.1030000000001,877.251,6685.176
2021-07-26,8240.53,678.1030000000001,891.203,6671.224
2021-07-27,8240.53,678.1030000000001,927.419,6635.008000000001
2021-07-28,8221.473,578.2040000000001,965.189,6678.08
2021-07-29,8221.473,578.2040000000001,987.283,6655.986
2021-07-30,8221.473,578.2040000000001,1039.394,6603.875
2021-08-02,8221.473,578.2040000000001,921.317,6721.952
2021-08-03,8221.473,578.2040000000001,909.442,6733.827
2021-08-04,8235.073,492.668,931.755,6810.650000000001
2021-08-05,8235.073,492.668,944.335,6798.070000000001
2021-08-06,8235.073,492.668,952.134,6790.271000000001
2021-08-09,8235.073,492.668,981.765,6760.64
2021-08-10,8235.073,492.668,998.654,6743.751
2021-08-11,8257.159,434.919,1000.46,6821.78
2021-08-12,8257.159,434.919,1087.342,6734.897999999999
2021-08-13,8257.159,434.919,1050.941,6771.299
2021-08-16,8257.159,434.919,1036.418,6785.822
2021-08-17,8257.159,434.919,1053.454,6768.786
2021-08-18,8342.598,338.808,1115.656,6888.134
2021-08-19,8342.598,338.808,1109.938,6893.852
2021-08-20,8342.598,338.808,1111.905,6891.885
2021-08-23,8342.598,338.808,1135.697,6868.093
2021-08-24,8342.598,338.808,1129.737,6874.053
2021-08-25,8332.743,301.43,1147.089,6884.224
2021-08-26,8332.743,301.43,1091.792,6939.521000000001
2021-08-27,8332.743,301.43,1120.015,6911.298
2021-08-30,8332.743,301.43,1140.711,6890.602
2021-08-31,8332.743,301.43,1189.616,6841.697
2021-09-01,8349.173,277.65000000000003,1084.115,6987.408000000001
2021-09-02,8349.173,277.65000000000003,1066.987,7004.536000000001
2021-09-03,8349.173,277.65000000000003,1074.707,6996.816000000001
2021-09-06,8349.173,277.65000000000003,1074.707,6996.816000000001
2021-09-07,8349.173,277.65000000000003,1079.945,6991.578000000001
2021-09-08,8357.314,253.496,1115.229,6988.589
2021-09-09,8357.314,253.496,1107.659,6996.159
2021-09-10,8357.314,253.496,1099.323,7004.495
2021-09-13,8357.314,253.496,1087.108,7016.71
2021-09-14,8357.314,253.496,1169.28,6934.5380000000005
2021-09-15,8448.77,230.328,1081.342,7137.1
2021-09-16,8448.77,230.328,1147.494,7070.948000000001
2021-09-17,8448.77,230.328,1218.303,7000.139000000001
2021-09-20,8448.77,230.328,1224.289,6994.153000000001
2021-09-21,8448.77,230.328,1240.494,6977.948000000001
2021-09-22,8489.824,308.022,1283.281,6898.521000000001
2021-09-23,8489.824,308.022,1352.483,6829.319
2021-09-24,8489.824,308.022,1313.657,6868.145
2021-09-27,8489.824,308.022,1297.05,6884.752
2021-09-28,8489.824,308.022,1365.185,6816.617
2021-09-29,8447.981,197.744,1415.84,6834.396999999999
2021-09-30,8447.981,197.744,1604.881,6645.355999999999
2021-10-01,8447.981,197.744,1385.991,6864.245999999999
2021-10-04,8447.981,197.744,1399.173,6851.063999999999
2021-10-05,8447.981,197.744,1431.18,6819.056999999999
2021-10-06,8464.032000000001,135.582,1451.175,6877.275000000001
2021-10-07,8464.032000000001,135.582,1375.863,6952.587
2021-10-08,8464.032000000001,135.582,1371.958,6956.492
2021-10-11,8464.032000000001,135.582,1371.958,6956.492
2021-10-12,8464.032000000001,135.582,1367.051,6961.399000000001
2021-10-13,8480.942000000001,77.858,1364.701,7038.383000000001
2021-10-14,8480.942000000001,77.858,1445.66,6957.424000000001
2021-10-15,8480.942000000001,77.858,1462.297,6940.787
2021-10-18,8480.942000000001,77.858,1477.114,6925.970000000001
2021-10-19,8480.942000000001,77.858,1470.739,6932.345000000001
2021-10-20,8564.943,83.386,1493.961,6987.595999999999
2021-10-21,8564.943,83.386,1458.605,7022.951999999999
2021-10-22,8564.943,83.386,1403.02,7078.536999999998
2021-10-25,8564.943,83.386,1413.188,7068.368999999999
2021-10-26,8564.943,83.386,1423.198,7058.358999999999
2021-10-27,8556.181,213.291,1433.37,6909.520000000001
2021-10-28,8556.181,213.291,1384.684,6958.206000000001
2021-10-29,8556.181,213.291,1502.296,6840.594000000001
2021-11-01,8556.181,213.291,1358.606,6984.2840000000015
2021-11-02,8556.181,213.291,1329.913,7012.977000000001
2021-11-03,8574.871000000001,280.205,1343.985,6950.681000000001
2021-11-04,8574.871000000001,280.205,1348.539,6946.127000000001
2021-11-05,8574.871000000001,280.205,1354.059,6940.607000000001
2021-11-08,8574.871000000001,280.205,1354.382,6940.2840000000015
2021-11-09,8574.871000000001,280.205,1377.197,6917.469000000001
2021-11-10,8663.117,259.293,1448.623,6955.201000000001
2021-11-11,8663.117,259.293,1448.623,6955.201000000001
2021-11-12,8663.117,259.293,1417.643,6986.1810000000005
2021-11-15,8663.117,259.293,1391.657,7012.167
2021-11-16,8663.117,259.293,1466.857,6936.967000000001
2021-11-17,8674.97,211.453,1520.0,6943.517
2021-11-18,8674.97,211.453,1584.097,6879.42
2021-11-19,8674.97,211.453,1575.384,6888.133
2021-11-22,8674.97,211.453,1573.769,6889.748
2021-11-23,8674.97,211.453,1571.98,6891.537
2021-11-24,8681.771,164.08700000000002,1452.897,7064.787000000001
2021-11-25,8681.771,164.08700000000002,1452.897,7064.787000000001
2021-11-26,8681.771,164.08700000000002,1451.108,7066.576000000001
2021-11-29,8681.771,164.08700000000002,1459.339,7058.345000000001
2021-11-30,8681.771,164.08700000000002,1517.956,6999.728000000001
2021-12-01,8650.402,152.651,1427.347,7070.404
2021-12-02,8650.402,152.651,1448.585,7049.166
2021-12-03,8650.402,152.651,1475.464,7022.287
2021-12-06,8650.402,152.651,1487.996,7009.755
2021-12-07,8650.402,152.651,1455.038,7042.713
2021-12-08,8664.524,115.117,1484.192,7065.214999999999
2021-12-09,8664.524,115.117,1500.027,7049.379999999999
2021-12-10,8664.524,115.117,1507.147,7042.259999999999
2021-12-13,8664.524,115.117,1599.768,6949.638999999999
2021-12-14,8664.524,115.117,1584.488,6964.918999999999
2021-12-15,8756.666000000001,104.798,1621.097,7030.771000000001
2021-12-16,8756.666000000001,104.798,1657.626,6994.242
2021-12-17,8756.666000000001,104.798,1704.586,6947.282
2021-12-20,8756.666000000001,104.798,1758.041,6893.827
2021-12-21,8756.666000000001,104.798,1748.285,6903.5830000000005
2021-12-22,8790.495,84.95400000000001,1699.277,7006.264000000001
2021-12-23,8790.495,84.95400000000001,1577.78,7127.761000000001
2021-12-24,8790.495,84.95400000000001,1577.78,7127.761000000001
2021-12-27,8790.495,84.95400000000001,1580.347,7125.194000000001
2021-12-28,8790.495,84.95400000000001,1637.064,7068.477000000001
2021-12-29,8757.460000000001,211.84900000000002,1642.506,6903.1050000000005
2021-12-30,8757.460000000001,211.84900000000002,1696.476,6849.135
2021-12-31,8757.460000000001,211.84900000000002,1904.582,6641.029
2022-01-03,8757.460000000001,211.84900000000002,1579.526,6966.085000000001
2022-01-04,8757.460000000001,211.84900000000002,1495.692,7049.919000000001
2022-01-05,8765.721,389.75100000000003,1492.787,6883.182999999999
2022-01-06,8765.721,389.75100000000003,1510.553,6865.4169999999995
2022-01-07,8765.721,389.75100000000003,1530.096,6845.874
2022-01-10,8765.721,389.75100000000003,1560.421,6815.548999999999
2022-01-11,8765.721,389.75100000000003,1527.02,6848.949999999999
2022-01-12,8788.278,456.401,1536.981,6794.896000000001
2022-01-13,8788.278,456.401,1636.742,6695.135
2022-01-14,8788.278,456.401,1598.887,6732.990000000001
2022-01-17,8788.278,456.401,1598.887,6732.990000000001
2022-01-18,8788.278,456.401,1597.137,6734.740000000001
2022-01-19,8867.834,488.697,1656.576,6722.561000000001
2022-01-20,8867.834,488.697,1678.931,6700.206
2022-01-21,8867.834,488.697,1706.127,6673.01
2022-01-24,8867.834,488.697,1614.002,6765.135
2022-01-25,8867.834,488.697,1599.502,6779.635
2022-01-26,8860.485,614.8770000000001,1613.046,6632.562
2022-01-27,8860.485,614.8770000000001,1583.895,6661.713
2022-01-28,8860.485,614.8770000000001,1615.021,6630.587
2022-01-31,8860.485,614.8770000000001,1654.85,6590.758
2022-02-01,8860.485,614.8770000000001,1584.109,6661.499
2022-02-02,8873.211,675.773,1626.895,6570.543
2022-02-03,8873.211,675.773,1640.397,6557.041
2022-02-04,8873.211,675.773,1642.892,6554.546
2022-02-07,8873.211,675.773,1679.932,6517.506
2022-02-08,8873.211,675.773,1674.61,6522.828
2022-02-09,8878.009,686.384,1653.153,6538.472
2022-02-10,8878.009,686.384,1634.146,6557.479
2022-02-11,8878.009,686.384,1635.826,6555.799
2022-02-14,8878.009,686.384,1666.232,6525.393
2022-02-15,8878.009,686.384,1608.494,6583.131
2022-02-16,8911.033,692.541,1644.134,6574.358
2022-02-17,8911.033,692.541,1647.202,6571.29
2022-02-18,8911.033,692.541,1674.929,6543.563
2022-02-21,8911.033,692.541,1674.929,6543.563
2022-02-22,8911.033,692.541,1699.432,6519.06
2022-02-23,8928.129,697.838,1738.322,6491.969000000001
2022-02-24,8928.129,697.838,1650.399,6579.892000000002
2022-02-25,8928.129,697.838,1603.349,6626.942000000001
2022-02-28,8928.129,697.838,1596.052,6634.239000000001
2022-03-01,8928.129,697.838,1552.95,6677.341000000001
2022-03-02,8904.455,682.903,1526.211,6695.340999999999
2022-03-03,8904.455,682.903,1533.992,6687.5599999999995
2022-03-04,8904.455,682.903,1483.061,6738.491
2022-03-07,8904.455,682.903,1461.227,6760.325
2022-03-08,8904.455,682.903,1525.099,6696.4529999999995
2022-03-09,8910.748,652.039,1542.504,6716.204999999999
2022-03-10,8910.748,652.039,1568.735,6689.973999999999
2022-03-11,8910.748,652.039,1557.823,6700.885999999999
2022-03-14,8910.748,652.039,1608.021,6650.687999999999
2022-03-15,8910.748,652.039,1583.471,6675.237999999999
2022-03-16,8954.306,570.606,1613.637,6770.063000000001
2022-03-17,8954.306,570.606,1659.977,6723.723000000001
2022-03-18,8954.306,570.606,1715.148,6668.552000000001
2022-03-21,8954.306,570.606,1728.893,6654.807000000001
2022-03-22,8954.306,570.606,1763.183,6620.517000000001
2022-03-23,8962.474,614.616,1803.186,6544.6720000000005
2022-03-24,8962.474,614.616,1707.655,6640.203
2022-03-25,8962.474,614.616,1676.974,6670.884
2022-03-28,8962.474,614.616,1688.632,6659.226000000001
2022-03-29,8962.474,614.616,1718.87,6628.988
2022-03-30,8937.142,575.065,1785.939,6576.137999999999
2022-03-31,8937.142,575.065,1871.97,6490.106999999999
2022-04-01,8937.142,575.065,1666.063,6696.013999999999
2022-04-04,8937.142,575.065,1692.936,6669.141
2022-04-05,8937.142,575.065,1710.834,6651.2429999999995
2022-04-06,8937.592,574.451,1731.472,6631.669
2022-04-07,8937.592,574.451,1734.424,6628.717
2022-04-08,8937.592,574.451,1750.498,6612.643
2022-04-11,8937.592,574.451,1758.958,6604.182999999999
2022-04-12,8937.592,574.451,1710.414,6652.727
2022-04-13,8965.487000000001,547.308,1815.555,6602.624
2022-04-14,8965.487000000001,547.308,1706.935,6711.244000000001
2022-04-15,8965.487000000001,547.308,1706.935,6711.244000000001
2022-04-18,8965.487000000001,547.308,1738.379,6679.8
2022-04-19,8965.487000000001,547.308,1817.292,6600.887000000001
2022-04-20,8955.851,711.4060000000001,1866.56,6377.885
2022-04-21,8955.851,711.4060000000001,1854.7,6389.745
2022-04-22,8955.851,711.4060000000001,1765.031,6479.414
2022-04-25,8955.851,711.4060000000001,1783.609,6460.835999999999
2022-04-26,8955.851,711.4060000000001,1819.343,6425.102
2022-04-27,8939.199,944.328,1803.162,6191.709000000001
2022-04-28,8939.199,944.328,1818.416,6176.455000000001
2022-04-29,8939.199,944.328,1906.802,6088.069000000001
2022-05-02,8939.199,944.328,1796.302,6198.569000000001
2022-05-03,8939.199,944.328,1796.252,6198.619000000001
2022-05-04,8939.972,945.4780000000001,1815.656,6178.838
2022-05-05,8939.972,945.4780000000001,1844.762,6149.732
2022-05-06,8939.972,945.4780000000001,1861.866,6132.628
2022-05-09,8939.972,945.4780000000001,1858.995,6135.499
2022-05-10,8939.972,945.4780000000001,1864.225,6130.269
2022-05-11,8942.008,945.658,1876.119,6120.231
2022-05-12,8942.008,945.658,1900.069,6096.280999999999
2022-05-13,8942.008,945.658,1865.287,6131.062999999999
2022-05-16,8942.008,945.658,1833.152,6163.197999999999
2022-05-17,8942.008,945.658,1877.483,6118.866999999999
2022-05-18,8945.898000000001,886.964,1973.373,6085.5610000000015
2022-05-19,8945.898000000001,886.964,1981.005,6077.929000000001
2022-05-20,8945.898000000001,886.964,1987.987,6070.947000000001
2022-05-23,8945.898000000001,886.964,2044.658,6014.276000000002
2022-05-24,8945.898000000001,886.964,1987.865,6071.069000000001
2022-05-25,8914.281,821.535,1995.75,6096.996000000001
2022-05-26,8914.281,821.535,2007.702,6085.044000000001
2022-05-27,8914.281,821.535,2006.688,6086.058000000001
2022-05-30,8914.281,821.535,2006.688,6086.058000000001
2022-05-31,8914.281,821.535,1978.538,6114.2080000000005
2022-06-01,8915.050000000001,789.532,1965.015,6160.503000000001
2022-06-02,8915.050000000001,789.532,1985.239,6140.279
2022-06-03,8915.050000000001,789.532,2031.228,6094.290000000001
2022-06-06,8915.050000000001,789.532,2040.093,6085.425000000001
2022-06-07,8915.050000000001,789.532,2091.395,6034.123000000001
2022-06-08,8918.254,723.384,2140.277,6054.593000000001
2022-06-09,8918.254,723.384,2142.318,6052.552000000001
2022-06-10,8918.254,723.384,2162.885,6031.985000000001
2022-06-13,8918.254,723.384,2212.62,5982.250000000001
2022-06-14,8918.254,723.384,2223.857,5971.013000000001
2022-06-15,8932.42,656.87,2162.924,6112.625999999999
2022-06-16,8932.42,656.87,2178.382,6097.168
2022-06-17,8932.42,656.87,2229.279,6046.270999999999
2022-06-20,8932.42,656.87,2229.279,6046.270999999999
2022-06-21,8932.42,656.87,2188.627,6086.922999999999
2022-06-22,8934.346,758.283,2259.458,5916.605
2022-06-23,8934.346,758.283,2285.442,5890.620999999999
2022-06-24,8934.346,758.283,2180.984,5995.079
2022-06-27,8934.346,758.283,2155.942,6020.120999999999
2022-06-28,8934.346,758.283,2213.784,5962.278999999999
2022-06-29,8913.553,756.6270000000001,2226.976,5929.949999999999
2022-06-30,8913.553,756.6270000000001,2329.743,5827.182999999999
2022-07-01,8913.553,756.6270000000001,2167.085,5989.840999999999
2022-07-04,8913.553,756.6270000000001,2167.085,5989.840999999999
2022-07-05,8913.553,756.6270000000001,2138.28,6018.645999999999
2022-07-06,8891.851,700.457,2168.026,6023.368
2022-07-07,8891.851,700.457,2172.457,6018.937
2022-07-08,8891.851,700.457,2144.921,6046.473
2022-07-11,8891.851,700.457,2164.266,6027.128000000001
2022-07-12,8891.851,700.457,2146.132,6045.262000000001
2022-07-13,8895.867,652.572,2155.29,6088.005
2022-07-14,8895.867,652.572,2207.121,6036.174
2022-07-15,8895.867,652.572,2153.75,6089.545
2022-07-18,8895.867,652.572,2190.375,6052.92
2022-07-19,8895.867,652.572,2211.821,6031.474
2022-07-20,8899.213,613.878,2240.204,6045.130999999999
2022-07-21,8899.213,613.878,2271.756,6013.579
2022-07-22,8899.213,613.878,2228.959,6056.375999999999
2022-07-25,8899.213,613.878,2192.367,6092.967999999999
2022-07-26,8899.213,613.878,2189.474,6095.860999999999
2022-07-27,8890.004,602.945,2188.994,6098.0650000000005
2022-07-28,8890.004,602.945,2239.883,6047.176000000001
2022-07-29,8890.004,602.945,2300.2,5986.859000000001
2022-08-01,8890.004,602.945,2161.885,6125.174000000001
2022-08-02,8890.004,602.945,2156.013,6131.046000000001
2022-08-03,8874.62,594.115,2182.238,6098.267000000002
2022-08-04,8874.62,594.115,2191.546,6088.959000000001
2022-08-05,8874.62,594.115,2194.927,6085.578000000001
2022-08-08,8874.62,594.115,2195.692,6084.813000000001
2022-08-09,8874.62,594.115,2186.568,6093.937000000001
2022-08-10,8879.138,557.265,2177.646,6144.227000000001
2022-08-11,8879.138,557.265,2199.247,6122.626000000002
2022-08-12,8879.138,557.265,2213.193,6108.680000000001
2022-08-15,8879.138,557.265,2175.857,6146.016000000001
2022-08-16,8879.138,557.265,2165.332,6156.541000000001
2022-08-17,8849.762,545.321,2199.631,6104.810000000001
2022-08-18,8849.762,545.321,2218.161,6086.280000000001
2022-08-19,8849.762,545.321,2221.68,6082.761
2022-08-22,8849.762,545.321,2235.665,6068.776000000001
2022-08-23,8849.762,545.321,2250.718,6053.723000000001
2022-08-24,8851.436,535.267,2237.072,6079.097
2022-08-25,8851.436,535.267,2187.907,6128.262
2022-08-26,8851.436,535.267,2182.452,6133.717
2022-08-29,8851.436,535.267,2205.188,6110.981
2022-08-30,8851.436,535.267,2188.975,6127.1939999999995
2022-08-31,8826.093,612.5360000000001,2251.025,5962.532000000001
2022-09-01,8826.093,612.5360000000001,2173.156,6040.401000000001
2022-09-02,8826.093,612.5360000000001,2173.413,6040.144
2022-09-05,8826.093,612.5360000000001,2173.413,6040.144
2022-09-06,8826.093,612.5360000000001,2188.796,6024.761
2022-09-07,8822.401,581.295,2206.987,6034.119
2022-09-08,8822.401,581.295,2210.466,6030.639999999999
2022-09-09,8822.401,581.295,2209.714,6031.392
2022-09-12,8822.401,581.295,2218.546,6022.5599999999995
2022-09-13,8822.401,581.295,2202.719,6038.387
2022-09-14,8832.759,593.808,2225.579,6013.372000000001
2022-09-15,8832.759,593.808,2176.188,6062.763000000001
2022-09-16,8832.759,593.808,2186.833,6052.118
2022-09-19,8832.759,593.808,2217.542,6021.4090000000015
2022-09-20,8832.759,593.808,2238.87,6000.081000000001
2022-09-21,8816.802,692.496,2315.9,5808.405999999999
2022-09-22,8816.802,692.496,2359.227,5765.079
2022-09-23,8816.802,692.496,2319.361,5804.945
2022-09-26,8816.802,692.496,2299.011,5825.295
2022-09-27,8816.802,692.496,2327.111,5797.195
2022-09-28,8795.567000000001,689.569,2366.798,5739.200000000002
2022-09-29,8795.567000000001,689.569,2371.763,5734.2350000000015
2022-09-30,8795.567000000001,689.569,2425.91,5680.088000000002
2022-10-03,8795.567000000001,689.569,2252.523,5853.475000000001
2022-10-04,8795.567000000001,689.569,2233.616,5872.382000000001
2022-10-05,8759.053,633.939,2230.799,5894.315
2022-10-06,8759.053,633.939,2232.801,5892.313
2022-10-07,8759.053,633.939,2226.95,5898.164
2022-10-10,8759.053,633.939,2226.95,5898.164
2022-10-11,8759.053,633.939,2222.479,5902.635
2022-10-12,8758.969000000001,608.302,2247.206,5903.461000000001
2022-10-13,8758.969000000001,608.302,2244.1,5906.567000000001
2022-10-14,8758.969000000001,608.302,2222.052,5928.615000000002
2022-10-17,8758.969000000001,608.302,2172.301,5978.366000000002
2022-10-18,8758.969000000001,608.302,2226.725,5923.942000000001
2022-10-19,8743.922,607.1990000000001,2241.835,5894.888
2022-10-20,8743.922,607.1990000000001,2234.071,5902.652
2022-10-21,8743.922,607.1990000000001,2265.809,5870.914
2022-10-24,8743.922,607.1990000000001,2242.044,5894.679
2022-10-25,8743.922,607.1990000000001,2195.616,5941.107
2022-10-26,8723.09,634.548,2186.856,5901.686
2022-10-27,8723.09,634.548,2152.485,5936.057000000001
2022-10-28,8723.09,634.548,2183.29,5905.252
2022-10-31,8723.09,634.548,2275.459,5813.0830000000005
2022-11-01,8723.09,634.548,2200.51,5888.032
2022-11-02,8676.87,598.544,2229.861,5848.465000000001
2022-11-03,8676.87,598.544,2219.791,5858.535000000001
2022-11-04,8676.87,598.544,2230.84,5847.486000000001
2022-11-07,8676.87,598.544,2241.317,5837.009000000001
2022-11-08,8676.87,598.544,2232.555,5845.771000000001
2022-11-09,8678.886,527.479,2237.812,5913.595
2022-11-10,8678.886,527.479,2200.586,5950.821
2022-11-11,8678.886,527.479,2200.586,5950.821
2022-11-14,8678.886,527.479,2165.018,5986.389
2022-11-15,8678.886,527.479,2086.574,6064.8330000000005
2022-11-16,8625.62,502.982,2099.07,6023.568000000001
2022-11-17,8625.62,502.982,2114.439,6008.1990000000005
2022-11-18,8625.62,502.982,2113.413,6009.225
2022-11-21,8625.62,502.982,2125.426,5997.212000000001
2022-11-22,8625.62,502.982,2103.932,6018.706000000001
2022-11-23,8621.39,479.474,2069.174,6072.741999999999
2022-11-24,8621.39,479.474,2069.174,6072.741999999999
2022-11-25,8621.39,479.474,2031.066,6110.849999999999
2022-11-28,8621.39,479.474,2054.914,6087.001999999999
2022-11-29,8621.39,479.474,2064.377,6077.538999999999
2022-11-30,8584.576000000001,511.474,2115.913,5957.189
2022-12-01,8584.576000000001,511.474,2050.286,6022.816000000001
2022-12-02,8584.576000000001,511.474,2049.763,6023.339000000001
2022-12-05,8584.576000000001,511.474,2093.647,5979.455000000001
2022-12-06,8584.576000000001,511.474,2111.465,5961.637000000001
2022-12-07,8582.735,432.33500000000004,2151.549,5998.851000000001
2022-12-08,8582.735,432.33500000000004,2175.973,5974.427000000001
2022-12-09,8582.735,432.33500000000004,2146.748,6003.652
2022-12-12,8582.735,432.33500000000004,2158.517,5991.883000000001
2022-12-13,8582.735,432.33500000000004,2180.676,5969.724
2022-12-14,8583.413,355.517,2192.864,6035.032000000001
2022-12-15,8583.413,355.517,2123.995,6103.901000000001
2022-12-16,8583.413,355.517,2126.54,6101.356000000001
2022-12-19,8583.413,355.517,2134.765,6093.131000000001
2022-12-20,8583.413,355.517,2159.408,6068.488000000001
2022-12-21,8564.411,459.78000000000003,2206.965,5897.666
2022-12-22,8564.411,459.78000000000003,2222.898,5881.733
2022-12-23,8564.411,459.78000000000003,2216.348,5888.283
2022-12-26,8564.411,459.78000000000003,2216.348,5888.283
2022-12-27,8564.411,459.78000000000003,2221.259,5883.372
2022-12-28,8551.169,427.926,2293.003,5830.24
2022-12-29,8551.169,427.926,2308.319,5814.923999999999
2022-12-30,8551.169,427.926,2553.716,5569.527
2023-01-02,8551.169,427.926,2553.716,5569.527
2023-01-03,8551.169,427.926,2188.272,5934.971
2023-01-04,8507.429,423.625,2229.542,5854.262000000001
2023-01-05,8507.429,423.625,2242.486,5841.318
